term,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,synonym_1,synonym_2,synonym_3
anon,0,0,0,0,0,0,0,0,0,0,earliness
consultation,0,0,0,0,0,0,0,0,0,0,advice
progressive,0,0,0,0,0,1,0,0,0,0,progression,advanced,advancing
bid,0,0,0,0,0,0,0,0,0,0,offer
sequence,0,0,0,0,0,0,0,0,0,0,sequence
scold,0,0,0,0,0,0,0,0,0,0,disapprobation
nugget,0,0,0,0,0,0,0,0,0,0,size
convection,0,0,0,0,0,0,0,0,0,0,transference
lounge,0,0,0,0,0,0,1,0,0,0,inactivity
dissimilar,0,0,0,0,0,0,0,0,0,0,difference
lenient,0,0,0,0,0,0,0,0,0,0,pity
shivering,0,0,0,0,0,0,0,0,0,0,cold
roundabout,0,0,0,0,0,0,0,0,0,0,diffuseness
sparkle,0,0,0,0,0,0,0,0,0,0,light
bate,0,0,0,0,0,0,0,0,0,0,nonaddition
oneness,0,0,0,0,0,0,0,0,0,0,unity
extended,0,0,0,0,0,0,0,0,0,0,space
awaken,0,0,0,0,0,0,0,0,0,0,excitation
ardent,0,0,0,0,0,1,0,0,0,1,feeling,hearty,flaming
hang,0,0,0,0,0,0,0,0,0,0,pendency,dangle,swing
mangle,0,0,0,0,0,0,1,0,1,0,disjunction
splash,0,0,0,0,0,0,0,0,0,0,river,spout,rush
pare,0,0,0,0,0,0,0,0,0,0,divestment,skin,peel
commodore,0,0,0,1,0,1,0,0,0,0,master
tired,0,0,0,0,0,0,1,0,0,0,fatigue
employ,0,0,0,0,0,0,0,0,0,0,commission,empower,send out
duress,1,1,0,0,0,0,1,1,1,0,compulsion
compilation,0,0,0,0,0,0,0,0,0,0,assemblage
cleft,0,0,0,0,0,0,0,0,0,0,bisection
tranquil,0,0,0,0,0,1,0,0,0,0,concord,congenial,agreeing
murky,0,0,0,0,0,0,1,1,1,0,blackness,dusky,dingy
atonement,0,0,0,0,0,1,0,0,0,0,restitution
location,0,0,0,0,0,0,0,0,0,0,circumstance
header,0,0,0,0,0,0,0,0,0,0,plunge
misnomer,0,0,0,0,0,0,1,0,0,0,misnomer
supersede,0,0,0,0,0,0,0,0,0,0,substitution
allege,0,0,0,0,0,0,0,0,0,0,affirmation
swim,0,0,1,0,0,1,0,0,0,0,navigation
coast,0,0,0,0,0,0,0,0,0,0,land,scar,strand
obnoxious,0,1,0,0,0,0,1,1,1,0,hate
praiseworthy,0,0,0,1,0,1,0,0,0,1,goodness
rhythm,0,0,0,0,0,0,0,0,0,0,repetition,monotony,recurrence
gaping,0,0,0,0,0,0,0,0,0,0,opening
ship,0,0,0,0,0,0,0,0,0,0,sail,vessel,bottom
extricate,0,0,0,0,0,0,0,0,0,0,liberation,clear,loose
renunciation,0,0,0,0,0,0,0,0,0,0,tergiversation
curry,0,0,0,0,0,0,0,0,0,0,friction
cleanly,0,0,0,0,0,1,0,0,0,0,cleanness
bunt,0,0,0,0,0,0,0,0,0,0,impulse
ecstatic,0,0,0,0,0,1,0,0,0,1,pleasure
optional,0,0,0,0,0,1,0,0,0,0,choice
incidentally,0,0,0,0,0,0,0,0,0,0,irrelation
memory,0,0,0,0,0,0,0,0,0,0,the past
sane,0,0,0,0,0,0,0,0,0,0,sanity
water,0,0,0,0,0,0,0,0,0,0,depth
dominating,0,0,0,0,0,0,0,0,0,0,strength
channel,0,0,0,0,0,0,0,0,0,0,furrow,dyke,ditch
piracy,0,0,0,0,0,0,1,0,0,0,stealing
jeep,0,0,0,0,0,0,0,0,0,0,vehicle
eradication,0,0,0,0,0,0,0,0,0,0,extraction
diary,0,0,0,0,0,1,0,0,0,1,record
shabby,0,0,0,0,0,0,1,0,0,0,scurvy,abject,dirty
hysteria,1,0,0,0,0,0,1,0,0,0,insanity
inundation,0,0,0,0,0,0,0,0,0,0,redundancy
engraved,0,0,0,0,0,0,0,0,0,0,engraving
lingo,0,0,0,0,0,0,0,0,0,0,neologism
personage,0,0,0,0,0,0,0,0,0,0,mankind
occult,0,0,0,0,0,0,1,0,0,0,concealment
inclusion,0,0,0,1,0,0,0,0,0,0,inclusion
loon,0,0,0,0,0,0,1,0,0,0,fool
excluded,0,0,0,0,0,0,1,1,1,0,exclusion
loo,0,0,0,0,0,0,0,0,0,0,amusement
transparent,0,0,0,0,0,0,0,0,0,0,transparency
riparian,0,0,0,0,0,0,0,0,0,0,land
petty,0,0,0,0,0,0,1,0,0,0,unimportance
nose,0,0,0,0,0,0,0,0,0,0,inquiry
frightful,0,1,0,0,0,0,1,0,0,0,ugliness
morphology,0,0,0,0,0,0,0,0,0,0,organization
brute,1,1,0,0,0,0,1,1,0,0,evil
liberate,0,0,1,1,0,1,0,0,0,1,liberation
frightened,1,0,0,0,1,0,1,0,0,0,fear
yam,0,0,0,0,0,0,0,0,0,0,vegetable
hoarse,0,0,0,0,0,0,0,0,0,0,stridor
anchorage,0,0,0,0,0,1,0,0,0,0,arrival,haven,destination
stinging,0,0,0,0,0,0,1,0,0,0,pungency
adolescent,0,0,0,0,0,0,0,0,0,0,adolescence
irritating,0,1,0,0,0,0,1,0,1,0,hate
twin,0,0,0,0,0,0,0,0,0,0,similarity
incoherent,0,0,0,0,0,0,1,0,0,0,incoherence
bullet,0,0,0,0,0,0,0,0,0,0,rotundity
therapeutics,0,0,0,0,0,1,0,0,0,0,remedy
imagery,0,0,0,0,0,0,0,0,0,0,representation
concentrate,0,0,0,0,0,0,0,0,0,0,assemblage,congregate,conglomerate
editor,0,0,0,0,0,0,0,0,0,0,book
liberal,0,0,0,0,0,1,1,0,0,0,sufficiency
role,0,0,0,0,0,0,0,0,0,0,the drama,character,part
affirmatively,0,0,0,1,0,1,0,0,0,0,affirmation
mythical,0,0,0,0,0,0,0,0,0,0,imagination
landmark,0,0,0,0,0,0,0,0,0,0,measurement
bolster,0,0,0,0,0,0,0,0,0,0,support
revolve,0,0,0,0,0,0,0,0,0,0,regularity of recurrence
capture,0,0,0,0,0,0,1,0,0,0,taking
invasion,0,1,0,0,0,0,1,0,0,0,attack
interminable,0,0,0,0,0,0,0,0,0,0,length
edible,0,0,0,0,0,0,0,0,0,0,food
slash,0,1,0,0,0,0,0,0,0,0,disjunction
stiffen,0,0,0,0,0,0,0,0,0,0,hardness
yak,0,0,0,0,0,0,0,0,0,0,animal
obstetrics,0,0,0,0,0,0,0,0,0,0,remedy
discontinuance,0,0,0,0,0,0,0,0,0,0,cessation
bastion,0,1,0,0,0,1,0,0,0,0,defense
crawl,0,0,0,0,0,0,0,0,0,0,regression
listless,0,0,0,0,0,0,1,0,0,0,inattention
distracted,0,0,0,0,0,0,0,0,0,0,insanity,distraught,depressed
comprehend,0,0,0,0,0,1,0,0,0,0,intelligibility,take in,understand
forecast,0,0,0,0,0,0,0,0,0,0,prediction,auspices,divination
interpretation,0,0,0,0,0,0,0,0,0,0,interpretation
ether,0,0,0,0,0,0,0,0,0,0,rarity,subtlety,expansion
imagination,0,0,0,0,0,0,0,0,0,0,imagination
wherewithal,0,0,0,0,0,0,0,0,0,0,money
lavage,0,0,0,0,0,0,0,0,0,0,insertion
pathway,0,0,0,0,0,0,0,0,0,0,method
humane,0,0,0,0,0,1,0,0,0,0,philanthropy
adequate,0,0,0,0,0,0,0,0,0,0,power,competent,effectual
yearn,0,0,0,0,0,0,0,0,0,0,pain
resign,0,0,0,0,0,0,1,0,0,0,resignation,renounce,lay down
wonderfully,0,0,0,0,0,1,0,0,0,1,greatness
iterate,0,0,0,0,0,0,0,0,0,0,repetition
depend,0,0,1,0,0,0,0,0,0,0,uncertainty
alphabetical,0,0,0,0,0,0,0,0,0,0,letter
presentment,0,0,0,0,0,0,1,0,0,0,lawsuit
attentive,0,0,0,1,0,1,0,0,0,0,attention
scoff,0,0,0,0,0,0,1,0,0,0,impiety
relics,0,0,0,0,0,0,0,0,0,0,rite
intercept,0,0,0,0,0,0,0,0,0,0,taking
indent,0,0,0,1,0,0,0,0,0,0,compact
simplify,0,0,0,0,0,0,0,0,0,0,simplicity
proverbial,0,0,0,0,0,0,0,0,0,0,knowledge
losing,0,1,0,0,0,0,1,1,0,0,loss
maintenance,0,0,0,0,0,0,0,0,0,0,wealth,livelihood,provision
teacher,0,0,0,1,0,1,0,0,0,0,teacher
glimpse,0,0,0,0,0,0,0,0,0,0,knowledge
undercurrent,0,0,0,0,0,0,0,0,0,0,river,whirlpool,eddy
slop,0,0,0,0,0,0,1,0,1,0,ejection
mismatch,0,0,0,0,0,0,0,0,0,0,difference
exemplar,0,0,0,0,0,0,0,0,0,0,prototype
senile,1,0,0,0,0,0,1,1,0,0,oldness
den,0,0,0,0,0,0,0,0,0,0,prison,jail,coop
analytic,0,0,0,0,0,0,0,0,0,0,inquiry
spectroscopy,0,0,0,0,0,0,0,0,0,0,color
gratuitous,0,0,0,0,0,0,0,0,0,0,supposition,speculative,putative
navy,0,0,0,0,0,0,0,0,0,0,ship
shipment,0,0,0,0,0,0,0,0,0,0,contents
porch,0,0,0,0,0,0,0,0,0,0,edge,threshold,door
progressive,0,0,0,0,0,0,0,0,0,0,continuity,gradual,continued
actuality,0,0,0,0,0,0,0,0,0,0,existence
ethics,0,0,0,0,0,1,0,0,0,0,duty
vanguard,0,0,0,0,0,1,0,0,0,0,front
remiss,0,0,0,0,0,0,1,0,0,0,unwillingness,slack,backward
confront,0,1,0,0,0,0,0,0,0,0,resistance,face,grapple with
rational,0,0,0,0,0,0,0,0,0,0,number,irrational,imaginary
erotic,0,0,1,1,1,1,0,0,0,1,love
humble,0,0,0,0,0,0,0,0,0,0,humility,lowly,meek
balanced,0,0,0,0,0,1,0,0,0,0,symmetry
overture,0,0,0,0,0,0,0,0,0,0,music,symphony,concerto
wicket,0,0,0,0,0,1,0,0,0,0,opening
flustered,0,0,0,0,0,0,0,0,0,0,drunkenness
yarn,0,0,0,0,0,0,0,0,0,0,exaggeration
itch,0,0,0,0,0,0,0,0,0,0,desire
creep,0,0,0,0,0,0,1,0,0,0,slowness
teach,0,0,0,1,1,1,0,0,0,1,teaching
skit,0,0,0,0,0,0,0,0,0,0,ridicule
lessening,0,0,0,0,0,0,0,0,0,0,nonincrease
frantic,0,0,0,0,0,0,0,0,0,0,insanity
sovereignty,0,0,0,0,0,0,0,0,0,0,deity
send,0,0,0,0,0,0,0,0,0,0,transference
solution,0,0,0,0,0,0,0,0,0,0,interpretation
practise,0,0,1,0,0,1,0,0,0,0,learner
stripe,0,0,0,0,0,0,0,0,0,0,indication,stroke,nick
pleasant,0,0,1,0,1,1,0,0,0,1,wit,light,sparkling
parliament,0,0,0,1,0,0,0,0,0,0,council
conquest,1,1,0,0,0,0,1,0,0,0,subjection
havoc,1,1,0,0,0,0,1,0,0,0,destruction
ballad,0,0,0,0,0,0,0,0,0,0,music
saturated,0,0,0,0,0,0,1,0,1,0,completeness
salve,0,0,0,0,0,0,0,0,0,0,relief
pedestrian,0,0,0,0,0,0,0,0,0,0,traveler
guile,0,0,0,0,0,0,1,0,0,0,deception
funds,0,0,0,0,0,0,0,0,0,0,money
donation,0,0,0,0,0,1,0,0,0,0,giving
discourage,1,0,0,0,0,0,1,1,0,0,fear
repentance,0,0,0,0,0,0,0,0,0,0,penitence
worship,0,0,0,1,0,1,0,0,0,1,stoop,bow,kneel
chapel,0,0,0,0,0,0,0,0,0,0,temple
corporeal,0,0,0,0,0,0,0,0,0,0,substantiality
islet,0,0,0,0,0,0,0,0,0,0,island
lass,0,0,0,0,0,0,0,0,0,0,infant
distress,1,0,0,0,0,0,1,1,0,0,pain,bitterness,affliction
mist,0,0,0,0,0,0,0,0,0,0,bubble
confess,0,0,0,1,0,0,0,0,0,0,assent,acknowledge,admit
vaccination,0,0,0,0,0,0,0,0,0,0,remedy
existent,0,0,0,0,0,0,0,0,0,0,existence
eschew,0,1,0,0,0,0,1,1,0,0,avoidance
cowhide,0,0,0,0,0,0,0,0,0,0,punishment
severance,0,0,0,0,0,0,0,1,0,0,disjunction
spokesman,0,0,0,1,0,0,0,0,0,0,speech
concrete,0,0,0,0,0,0,0,0,0,0,density,impermeable,massive
incursion,0,0,0,0,0,0,1,0,0,0,attack
backtrack,0,0,0,0,0,0,0,0,0,0,regression
middle,0,0,0,0,0,0,0,0,0,0,middle
fetch,0,0,0,0,0,0,0,0,0,0,arrival,make,overtake
bovine,0,0,0,0,0,0,1,0,1,0,imbecility folly
durability,0,0,0,0,0,1,0,0,0,0,diuturnity
diaphragm,0,0,0,0,0,0,0,0,0,0,interposition
wildcat,0,0,0,0,0,0,1,0,0,0,danger
lining,0,0,0,0,0,0,0,0,0,0,lining
precocious,0,0,0,0,0,0,0,0,0,0,assuming,forward,arbitrary
expenses,0,0,0,0,0,0,1,0,0,0,expenditure
glimmer,0,0,0,0,0,0,0,0,0,0,visibility,loom,crop up
scroll,0,0,0,0,0,0,0,0,0,0,record
detest,0,1,0,0,0,0,1,0,1,0,hate
informer,0,0,0,0,0,0,0,0,0,0,information
inimical,0,1,0,0,0,0,1,0,0,0,opposition
annular,0,0,0,0,0,0,0,0,0,0,circularity
negotiate,0,0,0,1,0,0,0,0,0,0,compact,engage,treat
spinster,1,0,0,0,0,0,1,1,0,0,celibacy
oppressor,1,1,0,0,0,0,1,1,0,0,severity
chine,0,0,0,0,0,0,0,0,0,0,rear
heredity,0,0,0,0,0,0,0,0,0,0,life
causality,0,0,0,0,0,0,0,0,0,0,cause
aggravating,0,1,0,0,0,0,1,0,0,0,aggravation
trashy,0,0,0,0,0,0,1,0,1,0,unimportance
speaking,0,0,0,0,0,0,0,0,0,0,speech
adept,0,0,0,0,0,1,0,0,0,0,proficient
secrecy,0,0,0,1,1,0,0,0,0,0,concealment
qualities,0,0,0,0,0,0,0,0,0,0,affections
congressional,0,0,0,0,0,0,0,0,0,0,council
typically,0,0,0,0,0,0,0,0,0,0,habit
pivot,0,0,0,0,0,0,0,0,0,0,rotation,swivel,axis
soothe,0,0,0,0,0,1,0,0,0,0,moderation
penetrate,0,0,0,0,0,0,0,0,0,0,passage,thread,permeate
poetry,0,0,0,0,0,0,0,0,0,0,poetry
tournament,0,0,0,0,0,0,0,0,0,0,amusement
chartered,0,0,0,0,0,0,0,0,0,0,legality
husbandry,0,0,0,0,0,0,0,0,0,0,economy,retrenchment,care
completed,0,0,0,0,0,0,0,0,0,0,completion
tunnel,0,0,0,0,0,0,0,0,0,0,opening,pink,stick
native,0,0,0,0,0,0,0,0,0,0,inhabitant
affliction,0,0,0,0,0,0,1,1,1,0,pain,bitterness,heartache
wring,0,0,0,0,0,0,0,0,0,0,swab,scrub,wipe
likeness,0,0,0,0,0,0,0,0,0,0,similarity
fluorescent,0,0,0,0,0,0,0,0,0,0,luminary
affiliation,0,0,0,0,0,0,0,0,0,0,consanguinity
radioactive,1,0,0,0,0,0,1,0,0,0,calefaction
irreconcilable,1,1,0,0,0,0,1,1,0,0,enmity
exemption,0,0,0,0,0,0,0,0,0,0,unconformity
resign,0,0,0,0,0,0,1,1,0,0,submission,submit,defer to
lavish,0,0,0,0,0,0,0,0,0,0,redundancy,inordinate,exuberant
panorama,0,0,0,0,0,0,0,0,0,0,appearance
heaviness,0,0,0,0,0,0,0,0,0,0,gravity
curve,0,0,0,0,0,0,0,0,0,0,curvature
dice,0,0,0,0,0,0,0,0,0,0,chance
funnel,0,0,0,0,0,0,0,0,0,0,opening
contiguous,0,0,0,0,0,0,0,0,0,0,contiguity
rolling,0,0,0,0,0,0,0,0,0,0,roll
voluptuous,0,0,1,0,0,1,0,0,0,0,physical pleasure,snug,comfortable
inaccessible,0,0,0,0,0,0,0,0,0,0,impossibility
tonsils,0,0,0,0,0,0,0,0,0,0,airpipe
uncontrolled,0,0,0,0,0,0,1,0,0,0,excitability
coldly,0,0,0,0,0,0,1,0,0,0,cold
discount,0,0,0,0,0,0,0,0,0,0,nonincrease,decrease,depreciate,mitigate
uninterrupted,0,0,0,0,0,0,0,0,0,0,perpetuity
fright,1,0,0,0,1,0,1,0,0,0,fear
treatise,0,0,0,0,0,0,0,0,0,0,dissertation
hearsay,0,0,0,0,0,0,1,0,0,0,news
veronica,0,0,0,0,0,0,0,0,0,0,spell
divest,0,0,0,0,0,0,0,0,0,0,divestment
ringing,0,0,0,0,0,0,0,0,0,0,resonance
antecedent,0,0,0,0,0,0,0,0,0,0,precedence
prognosis,0,0,0,0,0,0,0,0,0,0,prediction
canning,0,0,0,0,0,0,0,0,0,0,preservation
rustic,0,0,0,0,0,0,0,0,0,0,agriculture,country,arable
voluptuous,0,0,0,0,0,0,0,0,0,0,wild,luxurious,fast
precede,0,0,0,0,0,0,0,0,0,0,precedence,lead,head
insert,0,0,0,0,0,0,0,0,0,0,addition,add,introduce
quilt,0,0,0,0,0,0,0,0,0,0,covering
captivating,0,0,0,0,0,1,0,0,0,0,love
doll,0,0,0,0,0,0,0,0,0,1,amusement
fallible,0,0,0,0,0,0,1,0,0,0,unbelief doubt
frontal,0,0,0,0,0,0,0,0,0,0,exteriority
eject,0,0,0,0,0,0,1,0,0,0,relinquishment
sorrowful,0,0,0,0,0,0,1,1,0,0,pain
superlative,0,0,0,0,0,0,0,0,0,0,superiority
chariot,0,0,0,0,0,0,0,0,0,0,vehicle
infrequent,0,0,0,0,0,0,0,0,0,0,fewness
supplemental,0,0,0,0,0,0,0,0,0,0,addition
upstart,0,0,0,0,0,0,0,0,0,0,prosperity
influenza,0,0,0,0,0,0,1,0,0,0,disease
pageant,0,0,0,0,0,0,0,0,0,0,appearance
empower,0,0,0,0,0,0,0,0,0,0,permission
cinder,0,0,0,0,0,0,0,0,0,0,fuel
throb,0,0,0,0,0,0,0,0,0,0,feeling
waterworks,0,0,0,0,0,0,0,0,0,0,conduit
compliant,0,0,0,0,0,1,0,0,0,0,obedience
surly,0,1,0,0,0,0,1,0,1,0,discourtesy
schoolmaster,0,0,0,0,0,0,0,0,0,0,teacher
amulet,0,0,0,0,0,0,0,0,0,0,spell
proceed,0,0,0,0,0,0,0,0,0,0,course
cave,0,0,0,0,0,0,0,0,0,0,grove,vale,valley
embezzlement,0,0,0,0,0,0,1,0,0,0,stealing
fatty,0,0,0,0,0,0,1,1,1,0,unctuousness
trainer,0,0,0,1,0,0,0,0,0,0,traveler,breaker,jockey
proportionate,0,0,0,0,0,0,0,0,0,0,agreement
crescent,0,0,0,0,0,0,0,0,0,0,curvature
divination,0,0,1,0,0,0,0,0,0,0,prediction
pox,0,0,0,0,0,0,0,0,0,0,disease
poker,0,0,0,0,0,0,0,0,0,0,amusement
standardize,0,0,0,0,0,0,0,0,0,0,normality
undercover,0,0,0,0,0,0,0,0,0,0,concealment
haste,0,0,0,0,0,0,0,0,0,0,velocity,rapidity,expedition
subsidence,0,0,0,0,0,0,1,0,0,0,nonincrease
sheath,0,0,0,0,0,0,0,0,0,0,clothing
zealot,0,0,0,0,0,0,0,0,0,0,obstinacy
punctual,0,0,0,0,0,1,0,0,0,0,in time,timely,prompt
grist,0,0,0,0,0,1,0,0,0,0,materials
aspects,0,0,0,0,0,0,0,0,0,0,intrinsicality
quit,0,0,0,0,0,0,0,0,0,0,departure
immense,0,0,0,0,0,1,0,0,0,0,size
deplorable,1,1,0,0,0,0,1,1,1,0,adversity
impress,0,0,0,0,0,0,0,0,0,0,indication,impression,imprint
auditory,0,0,0,0,0,0,0,0,0,0,drama
bowl,0,0,0,0,0,0,0,0,0,0,rotation
extradition,0,0,0,0,0,0,0,0,0,0,ejection
tingle,0,0,0,0,0,0,0,0,0,0,feeling
riotous,1,1,0,0,0,0,1,0,0,0,violence
knock,0,0,0,0,0,0,0,0,0,0,snap
broadside,0,0,0,0,0,0,0,0,0,0,laterality
healing,0,0,0,0,0,1,0,0,0,0,remedy
bulk,0,0,0,0,0,0,0,0,0,0,whole
inhibition,0,0,0,0,0,0,0,0,0,0,prohibition
sluice,0,0,0,0,0,0,0,0,0,0,limit,turning point,landmark
forehead,0,0,0,0,0,0,0,0,0,0,front
wrecked,1,1,0,0,0,0,1,1,0,0,failure
discontinuance,0,0,0,0,0,0,0,0,0,0,relinquishment
oils,0,0,0,0,0,0,0,0,0,0,painting
pantomime,0,0,0,0,0,0,0,0,0,0,drama
depress,1,0,0,0,0,0,1,1,0,0,hollow,cave in,gouge
grievous,1,0,0,0,0,0,1,1,0,0,badness
discretion,0,0,0,1,0,0,0,0,0,0,caution
belt,0,0,0,0,0,0,0,0,0,0,outline,band,zone
diverse,0,0,0,0,0,1,0,0,0,0,multiformity
knuckle,0,0,0,0,0,0,0,0,0,0,angularity
apostate,0,0,0,0,0,0,0,0,0,0,heterodoxy
promising,0,0,0,0,0,1,0,0,0,0,promise
middle,0,0,0,0,0,0,0,0,0,0,mid,medial,average
unanimous,0,0,0,0,0,1,0,0,0,0,assent
winch,0,0,0,0,0,0,0,0,0,0,instrument
enter,0,0,0,0,0,0,0,0,0,0,record,book,insert
rejoice,0,0,0,0,0,1,0,0,0,1,celebration,inaugurate,chair
retentive,0,0,0,0,0,0,0,0,0,0,retention
develop,0,0,1,0,0,1,0,0,0,0,expansion
disposed,0,0,1,1,0,1,0,0,0,0,motive
systematically,0,0,0,0,0,0,0,0,0,0,order
charitable,0,0,1,1,0,1,0,0,0,1,benevolence
haste,0,0,0,0,0,0,0,0,0,0,urgency,fuss,flurry
professorship,0,0,0,1,0,0,0,0,0,0,teacher
cull,0,0,0,0,0,0,0,0,0,0,thin,eliminate,weed
tablet,0,0,0,0,0,0,0,0,0,0,flatness,slab,table
ebony,0,0,0,0,0,0,0,0,0,0,blackness
approximate,0,0,0,0,0,0,0,0,0,0,similarity
utility,0,0,0,0,0,0,0,0,0,0,utility
disorder,1,0,0,0,0,0,1,0,0,0,disease,complaint,malady
append,0,0,0,0,0,0,0,0,0,0,pendency
partially,0,0,0,0,0,0,0,0,0,0,smallness
hearing,0,0,0,0,0,0,0,0,0,0,lawsuit
flurry,0,0,0,0,0,0,0,0,0,0,haste,fuss,flutter
metaphysical,0,0,0,0,0,0,0,0,0,0,intellect
pedestal,0,0,0,0,0,0,0,0,0,0,support
clutter,0,0,0,0,0,0,0,0,0,0,roll
histology,0,0,0,0,0,0,0,0,0,0,texture
pencil,0,0,0,0,0,0,0,0,0,0,light,streak,stream
lessor,0,0,0,0,0,0,0,0,0,0,credit
insecure,1,1,0,0,0,0,1,1,0,0,transientness
cowhide,0,0,0,0,0,0,0,0,0,0,scourge
foil,0,0,0,0,0,0,0,0,0,0,layer,sheet,slice
dairy,0,0,0,0,0,0,0,0,0,0,mart
photography,0,0,0,0,0,0,0,0,0,0,light
peel,0,0,0,0,0,0,0,0,0,0,covering
blindness,0,0,0,0,0,0,1,1,0,0,blindness
synthetic,0,0,0,0,0,0,0,0,0,0,deception
amuse,0,0,0,0,0,1,0,0,0,1,amusement
initiative,0,0,0,0,0,0,0,0,0,0,beginning
opulence,0,0,0,0,0,0,0,0,0,0,wealth
twinkle,0,0,1,0,0,1,0,0,0,1,light
sultry,0,0,0,0,0,1,0,0,0,0,heat
engine,0,0,0,0,0,0,0,0,0,0,instrument
quadrangle,0,0,0,0,0,0,0,0,0,0,four
dislocation,0,0,0,0,0,0,0,0,0,0,derangement
grassy,0,0,0,0,0,0,0,0,0,0,vegetable
intuitively,0,0,1,0,0,0,0,0,0,0,intuition
navy,0,0,0,0,0,0,0,0,0,0,combatant
globe,0,0,0,0,0,0,0,0,0,0,rotundity
temperature,0,0,0,0,0,0,0,0,0,0,disease
perspiration,0,0,0,0,0,0,0,0,1,0,egress
rail,0,1,0,0,0,0,1,0,0,0,abuse,scold,rate
hunter,1,0,0,0,0,0,1,1,0,0,killing
painstaking,0,0,0,0,0,0,0,0,0,0,activity
imprudent,0,0,0,0,0,0,1,0,0,0,rashness
homogeneous,0,0,0,0,0,0,0,0,0,0,simpleness
presence,0,0,0,0,0,0,0,0,0,0,existence,coexistence,fact
disastrous,1,0,0,0,0,0,1,0,0,0,ruinous,withering,oppressive
banish,1,0,0,0,0,0,1,1,0,0,punishment,transport,exile
bedding,0,0,0,0,0,0,0,0,0,0,support
paralysis,1,1,1,0,0,0,1,1,0,0,physical insensibility,palsy,anaesthesia
glimpse,0,0,0,0,0,0,0,0,0,0,vision
auctioneer,0,0,0,0,0,0,0,0,0,0,consignee
camp,0,0,0,0,0,0,0,0,0,0,arena
extremely,0,0,0,0,0,0,0,0,0,0,greatness
indentation,0,0,0,0,0,0,0,0,0,0,notch
cosmopolitan,0,0,0,1,0,1,0,0,0,0,mankind
instantaneous,0,0,0,0,0,0,0,0,0,0,instantaneity
elegance,0,0,0,0,0,1,0,0,0,1,ornament
wrestle,0,0,0,0,0,0,0,0,0,0,contention
youth,0,0,0,0,0,0,0,0,0,0,infant,youngster,lad
glory,0,0,0,0,0,0,0,0,0,0,heaven,translation,resuscitation
pod,0,0,0,0,0,0,0,0,0,0,receptacle
greasy,0,0,0,0,0,0,0,0,1,0,unctuousness
hydrodynamics,0,0,0,0,0,0,0,0,0,0,fluidity
exasperation,0,1,0,0,0,0,1,0,0,0,aggravation
unmarked,0,0,0,0,0,0,0,0,0,0,neglect
flagrant,0,0,0,0,0,0,1,0,0,0,greatness,arch,gross
circumference,0,0,0,0,0,0,0,0,0,0,outline
clay,0,0,0,0,0,0,0,0,0,0,softness,pudding,dough
reserved,0,0,0,0,0,0,0,0,0,0,modesty
completion,0,0,0,0,0,1,0,0,0,0,fulfillment,achievement,accomplishment
rustle,0,0,0,0,0,0,0,0,0,0,sibilation
unanimity,0,0,0,0,0,1,0,0,0,0,cooperation
obliging,1,1,1,1,1,1,0,0,1,1,courtesy
dishonor,1,1,0,0,0,0,1,1,1,0,dishonesty,fraud,lying
resonance,0,0,0,0,0,0,0,0,0,0,loudness
capricious,0,0,0,0,0,0,0,0,0,0,irregularity of recurrence
expansive,0,0,0,0,0,0,0,0,0,0,space
signify,0,0,0,0,0,0,0,0,0,0,importance,boot,matter
fated,0,0,0,0,0,0,0,0,0,0,necessity
untold,0,0,0,0,0,0,0,0,0,0,infinity,unlimited,unnumbered
befriend,0,0,0,1,0,1,0,0,0,0,aid
toy,0,0,0,0,0,0,0,0,0,0,endearment
conduct,0,0,0,0,0,0,0,0,0,0,transference
madame,0,0,0,0,0,0,0,0,0,0,woman
piscina,0,0,0,0,0,0,0,0,0,0,conduit
search,0,0,0,0,0,0,0,0,0,0,inquiry
improvisation,0,0,0,0,1,0,0,0,0,0,impulse
armed,1,0,0,0,0,1,1,0,0,0,defense
drown,0,0,0,0,0,0,1,0,0,0,killing,smother,stifle
distillation,0,0,0,0,0,1,0,0,0,0,vaporization
prophet,0,0,0,0,0,0,0,0,0,0,clergy
lacquer,0,0,0,0,0,0,0,0,0,0,ornament
whet,0,0,0,0,0,0,0,0,0,0,sharpness,barb,point
weir,0,0,0,0,0,0,0,0,0,0,conduit
complex,0,0,0,0,0,0,0,0,0,0,whole
sultry,0,0,0,0,0,0,0,0,0,0,moisture
simmer,0,0,0,0,0,0,0,0,0,0,agitation
groove,0,0,0,0,0,0,0,0,0,0,furrow
fathom,0,0,0,0,0,0,0,0,0,0,answer
outspoken,0,0,0,0,0,0,0,0,0,0,artlessness
sunbeam,0,0,0,0,0,0,0,0,0,0,light
gear,0,0,0,0,0,0,0,0,0,0,clothing
patch,0,0,0,0,0,0,1,0,0,0,blemish
guru,0,0,0,0,0,0,0,0,0,0,teacher
lowering,0,0,0,0,0,0,1,0,0,0,dejection
annotation,0,0,0,0,0,0,0,0,0,0,indication
disallow,0,0,0,0,0,0,0,0,0,0,prohibition
creek,0,0,0,0,0,0,0,0,0,0,interval
insufficient,0,0,0,0,0,0,1,0,0,0,failure
upwards,0,0,0,0,0,0,0,0,0,0,height
solidity,0,0,0,1,0,1,0,0,0,0,stability,soundness,stiffness
moan,1,0,0,0,0,0,0,1,0,0,cry
